,gene_group,B,C,D,E,F,L,A,,Basal,index_all
4635,"pmi,hprK,mntC,odhB,murZ,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.151065879,0.753822071,0.954954955,0.648556773
4639,"pmi,hprK,pitA,tgt,drm,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.092487889,0.753956202,0.953453453,0.625603985
4143,"pmi,hprK,mnh_A1,scrB,sua5,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.09251581,0.753984123,0.960960961,0.625642551
4453,"pmi,hprK,mntC,groEL,sua5,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.092529771,0.753998084,0.965465465,0.62566459
835,"pmi,hprK,polC,thiI,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.092585612,0.754053925,0.954954955,0.625648061
3095,"pmi,clpB,polC,scrB,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.122405104,0.754111512,0.951951952,0.637460538
3335,"pmi,clpB,purL,scrB,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.122405104,0.754111512,0.951951952,0.637460538
1975,"pmi,clpB,ctaA,metK,sua5,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.151373009,0.754129201,0.927927928,0.648578811
4447,"pmi,hprK,coaBC,thiI,thiM,group",0.176136364,0.176136364,0,0.177489177,0.187978142,0,0.036632184,0.754372231,0.938438438,0.603664953
2600,"pmi,clpB,cysS,tgt,mqo1,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.179601011,0.754489237,0.963963964,0.659911957
833,"pmi,hprK,polC,tgt,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.036604264,0.754890758,0.929429429,0.603626386
363,"pmi,hprK,pbpA,thiI,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.036618224,0.754904719,0.947447447,0.603698011
1303,"pmi,hprK,qoxA,secF,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.036618224,0.754904719,0.929429429,0.603631896
1351,"pmi,hprK,trkA,birA,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.036618224,0.754904719,0.935435435,0.603653934
2565,"pmi,hprK,cysS,qoxA,cbiO_1,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.150716868,0.755367,0.959459459,0.648441073
4459,"pmi,hprK,mntC,metK,drm,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.151233405,0.755883536,0.962462462,0.648655945
3064,"pmi,clpB,mnhD_1,scrB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.127868852,0,0.155547179,0.756359755,0.951951952,0.649873556
1860,"pmi,clpB,mnhD_1,pnpA,scrB,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.155547179,0.757198943,0.954954955,0.649587059
1908,"pmi,clpB,mnhD_1,pycA,scrB,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.155547179,0.757198943,0.951951952,0.64957604
1944,"pmi,clpB,mnhD_1,recG,scrB,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.155547179,0.757198943,0.951951952,0.64957604
4395,"pmi,hprK,mnhD_1,polC,thiI,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.126230263,0.757643932,0.959459459,0.637978436
3320,"pmi,hprK,mnhD_1,nusA,prfA,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.126160461,0.75786687,0.959459459,0.638970155
615,"phoA,hprK,mnhD_1,dinG,thiI,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.096410772,0.757879085,0.966966967,0.624386374
3915,"phoA,hprK,mnhD_1,murD,sua5,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.155281931,0.758038123,0.963963964,0.648160086
3943,"pmi,hprK,cysS,nusA,birA,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.126355907,0.758062316,0.963963964,0.638402671
393,"pmi,clpB,cysS,pbpA,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.126397789,0.758104197,0.95045045,0.63903076
1752,"pmi,hprK,cysS,birA,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.12642571,0.758132118,0.962462462,0.638424709
4484,"pmi,hprK,odhB,metK,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.155505298,0.75826149,0.938438438,0.650248205
4548,"pmi,hprK,carB,odhB,metK,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.155505298,0.75826149,0.938438438,0.649542983
1767,"pmi,clpB,mnhD_1,ctaA,thiI,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.15556114,0.758317332,0.953453453,0.649620116
2931,"phoA,hprK,dinG,metK,sua5,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.096955229,0.758423542,0.942942943,0.62517424
972,"pmi,hprK,recG,odhB,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.12676076,0.758467168,0.948948949,0.638507352
280,"pmi,hprK,pitA,nusA,metK,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097150675,0.758618988,0.954954955,0.6267665
4771,"phoA,hprK,nusA,rarA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.097234438,0.758702751,0.960960961,0.625350545
2245,"phoA,clpB,mntC,nusA,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097457805,0.758926118,0.959459459,0.625438698
1307,"pmi,hprK,qoxA,tgt,drm,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097499686,0.758967999,0.944444444,0.627548856
1891,"pmi,clpB,pitA,pnpA,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097527607,0.75899592,0.956456456,0.627603951
1931,"pmi,clpB,pitA,pycA,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097527607,0.75899592,0.951951952,0.627587423
1961,"pmi,clpB,pitA,recG,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097527607,0.75899592,0.951951952,0.627587423
1285,"pmi,hprK,qoxA,scrB,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.097611369,0.759079682,0.954954955,0.627631499
3061,"pmi,clpB,mnhD_1,scrB,murZ,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.184193994,0.759082221,0.951951952,0.661680523
2315,"pmi,clpB,mntC,nusA,rarA,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.156384805,0.759140997,0.962462462,0.649978237
335,"pmi,clpB,cysS,ctaA,cbiO_1,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.18438944,0.759277667,0.948948949,0.661746638
1728,"phoA,clpB,mnhD_1,trkA,metK,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.155086485,0.759736616,0.954954955,0.647377729
3428,"pmi,hprK,cysS,qoxA,metK,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.155170248,0.759820379,0.959459459,0.649515435
5,"phoA,hprK,nusA,thiI,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.072231297,0.760463147,0.954954955,0.615301124
1791,"pmi,hprK,trkA,tgt,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.072287138,0.760518988,0.93993994,0.61744434
2007,"phoA,hprK,mnhD_1,trkA,odhB,group",0.176136364,0.060606061,0,0.177489177,0.18852459,0,0.159693429,0.762449621,0.968468468,0.649261996
4440,"pmi,hprK,mnhD_1,qoxA,scrB,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.131158297,0.762571966,0.957957958,0.639917798
1802,"pmi,clpB,mnhD_1,murD,tgt,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.16036353,0.762573274,0.944444444,0.651476835
4530,"pmi,hprK,mnhD_1,scpB,atpB_2,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131032653,0.762739062,0.963963964,0.640909517
4326,"pmi,hprK,mnhD_1,nusA,gatA,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131088495,0.762794904,0.957957958,0.640248371
4098,"phoA,hprK,mnhD_1,nusA,tgt,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.101338806,0.762807119,0.960960961,0.626314717
423,"pmi,clpB,cysS,pnpA,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131325823,0.763032231,0.954954955,0.64099216
463,"pmi,clpB,cysS,pycA,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131325823,0.763032231,0.95045045,0.640975631
493,"pmi,clpB,cysS,recG,thiM,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131325823,0.763032231,0.95045045,0.640975631
1914,"pmi,clpB,mnhD_1,qoxA,gatA,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.160321648,0.76307784,0.944444444,0.651465816
4532,"pmi,hprK,odhB,scrB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.131688794,0.763102462,0.956456456,0.640782797
3945,"pmi,hprK,cysS,nusA,odhB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131618992,0.7633254,0.963963964,0.640479772
1299,"phoA,hprK,abcA,nusA,odhB,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.101869302,0.763337616,0.968468468,0.626535099
1962,"phoA,hprK,nusA,odhB,tgt,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.101869302,0.763337616,0.953453453,0.626480003
1776,"pmi,hprK,cysS,odhB,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131688794,0.763395202,0.957957958,0.640485281
468,"pmi,hprK,pnpA,odhB,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131688794,0.763395202,0.956456456,0.640479772
756,"pmi,hprK,pycA,odhB,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.131688794,0.763395202,0.948948949,0.640452224
3093,"phoA,hprK,odhB,scrB,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.101939105,0.763407418,0.962462462,0.627218283
1591,"pmi,clpB,mntC,coaBC,sua5,group",0.119318182,0.176136364,0,0.177489177,0.187978142,0,0.102539403,0.763461268,0.957957958,0.62958188
391,"pmi,clpB,cysS,pbpA,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.132009884,0.763716292,0.962462462,0.641289676
2937,"pmi,clpB,pnpA,metK,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102316036,0.763784349,0.911411411,0.629328441
3417,"pmi,clpB,pycA,metK,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102316036,0.763784349,0.906906907,0.629311912
3777,"pmi,clpB,recG,metK,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102316036,0.763784349,0.906906907,0.629311912
3379,"pmi,clpB,pitA,metK,drm,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.161033631,0.763789823,0.941441441,0.652441006
1348,"pmi,clpB,mnhD_1,trkA,mqo1,group",0.176136364,0.119318182,0,0.090909091,0.18852459,0,0.188940543,0.763828769,0.965465465,0.663603356
3260,"pmi,clpB,mntC,metK,mqo1,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.161131354,0.763887546,0.963963964,0.652562217
1651,"pmi,clpB,mntC,pbpA,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102525443,0.763993756,0.957957958,0.62958188
4649,"pmi,hprK,pitA,thiI,drm,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102525443,0.763993756,0.954954955,0.629570861
1621,"pmi,clpB,mntC,gmk,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102539403,0.764007716,0.957957958,0.62958739
3735,"pmi,hprK,mntC,nusA,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.102553364,0.764021677,0.96996997,0.629636976
3310,"phoA,hprK,mnhD_1,odhB,atpB_2,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.159539864,0.764189995,0.960960961,0.649846008
2072,"pmi,hprK,mnhD_1,plsY,metK,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.159819073,0.764469204,0.954954955,0.651333587
4041,"pmi,clpB,trkA,rarA,drm,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.189792129,0.764680356,0.942942943,0.663856796
3007,"phoA,hprK,abcA,dinG,sua5,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.046697659,0.764984154,0.965465465,0.6055382
1273,"phoA,hprK,abcA,secF,sua5,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.046697659,0.764984154,0.965465465,0.6055382
3953,"pmi,hprK,pitA,nusA,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.046893105,0.7651796,0.956456456,0.607786097
1083,"pmi,hprK,purL,thiI,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.765235442,0.941441441,0.60775304
3665,"pmi,hprK,abcA,scrB,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.046948947,0.765235442,0.957957958,0.607813645
3777,"pmi,hprK,cysS,scrB,cbiO_1,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.165235722,0.766887486,0.965465465,0.6541104
1212,"pmi,clpB,mnhD_1,murD,tdk,group",0.060606061,0.176136364,0,0.177489177,0.187978142,0,0.165193841,0.767403584,0.945945946,0.654093872
1862,"pmi,clpB,mnhD_1,pnpA,tgt,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.13604445,0.767458118,0.948948949,0.641791045
1910,"pmi,clpB,mnhD_1,pycA,tgt,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.13604445,0.767458118,0.944444444,0.641774516
4404,"pmi,hprK,mnhD_1,priA,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.136072371,0.767778779,0.957957958,0.64221528
1927,"phoA,hprK,mnhD_1,nusA,birA,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.106336642,0.767804955,0.962462462,0.628298155
4701,"pmi,hprK,mntC,nusA,odhB,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.136533065,0.767946734,0.963963964,0.642038975
2208,"pmi,hprK,mntC,odhB,scrB,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.136602867,0.768016536,0.962462462,0.642061013
2573,"pmi,hprK,cysS,qoxA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.10658793,0.768056243,0.960960961,0.631196179
540,"pmi,hprK,polC,odhB,scrB,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.136588907,0.768295315,0.953453453,0.642402605
231,"pmi,hprK,carB,odhB,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.10692298,0.768391293,0.938438438,0.631245765
121,"pmi,hprK,murD,thiI,sua5,group",0.119318182,0.176136364,0,0.177489177,0.187978142,0,0.107523279,0.768445144,0.944444444,0.631499204
1157,"pmi,clpB,mnhD_1,carB,drm,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.193575407,0.768463634,0.957957958,0.66540498
2395,"phoA,clpB,trkA,odhB,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107062585,0.768530898,0.933933934,0.629146626
1118,"pmi,hprK,trkA,odhB,tgt,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107076545,0.768544858,0.944444444,0.630645223
4732,"pmi,hprK,scpB,metK,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107090506,0.768558819,0.957957958,0.631383503
3531,"pmi,clpB,qoxA,metK,drm,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.165849981,0.768606173,0.932432432,0.654308744
421,"pmi,clpB,cysS,pnpA,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.136923958,0.768630366,0.966966967,0.643245566
461,"pmi,clpB,cysS,pycA,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.136923958,0.768630366,0.962462462,0.643229038
491,"pmi,clpB,cysS,recG,sua5,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.136923958,0.768630366,0.962462462,0.643229038
203,"phoA,clpB,cysS,tgt,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107258031,0.768726344,0.963963964,0.62933395
1317,"pmi,hprK,qoxA,thiI,drm,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107509319,0.768977632,0.95045045,0.631521242
1121,"pmi,clpB,mnh_A1,recG,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107523279,0.768991592,0.957957958,0.631554299
1141,"pmi,clpB,mnh_A1,trkA,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107523279,0.768991592,0.959459459,0.631559809
1645,"pmi,clpB,mntC,pbpA,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.107593081,0.769061394,0.956456456,0.631576338
3801,"pmi,clpB,recG,rarA,drm,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.194482836,0.769371062,0.933933934,0.665674948
2861,"phoA,hprK,birA,secF,sua5,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.05184906,0.770135555,0.942942943,0.607494091
4293,"pmi,hprK,birA,scrB,thiM,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.052100348,0.770386843,0.948948949,0.609813612
721,"pmi,hprK,pnpA,thiI,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.082436375,0.770668225,0.948948949,0.621482841
1201,"pmi,hprK,pycA,thiI,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.082436375,0.770668225,0.944444444,0.621466312
1561,"pmi,hprK,recG,thiI,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.082436375,0.770668225,0.944444444,0.621466312
4627,"pmi,hprK,mntC,dinG,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.082436375,0.770668225,0.959459459,0.621521407
4513,"pmi,hprK,mntC,secF,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.082436375,0.770668225,0.959459459,0.621521407
505,"pmi,clpB,cysS,trkA,cbiO_1,group",0.176136364,0.176136364,0,0.090909091,0.158469945,0,0.170205637,0.771857401,0.963963964,0.656066291
3272,"pmi,hprK,mnhD_1,coaBC,tdk,group",0.176136364,0.119318182,0,0.177489177,0.187978142,0,0.11139032,0.772312185,0.959459459,0.633080445
1262,"pmi,clpB,mnhD_1,pnpA,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.140944563,0.772358231,0.95045045,0.644413591
1302,"pmi,clpB,mnhD_1,pycA,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.140944563,0.772358231,0.945945946,0.644397062
1332,"pmi,clpB,mnhD_1,recG,tdk,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.140944563,0.772358231,0.945945946,0.644397062
3266,"pmi,clpB,mnhD_1,trkA,dinG,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.140944563,0.772650971,0.951951952,0.644116075
1861,"pmi,clpB,mnhD_1,pnpA,secF,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.140944563,0.772650971,0.95045045,0.644110566
1909,"pmi,clpB,mnhD_1,pycA,secF,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.140944563,0.772650971,0.945945946,0.644094037
3338,"phoA,hprK,mnhD_1,scpB,tdk,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111264676,0.772732989,0.96996997,0.63093723
1710,"phoA,clpB,mnhD_1,recG,tgt,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.111362399,0.772830712,0.95045045,0.630226498
1867,"phoA,clpB,mnhD_1,pnpA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111362399,0.772830712,0.956456456,0.630926211
1907,"phoA,clpB,mnhD_1,pycA,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111362399,0.772830712,0.951951952,0.630909682
1937,"phoA,clpB,mnhD_1,recG,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111362399,0.772830712,0.951951952,0.630909682
4382,"pmi,hprK,mnhD_1,pnpA,tgt,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111376359,0.772844673,0.959459459,0.632419299
4430,"pmi,hprK,mnhD_1,pycA,tgt,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111376359,0.772844673,0.954954955,0.63240277
3332,"pmi,hprK,mnhD_1,pbpA,tdk,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111376359,0.772844673,0.959459459,0.633080445
4490,"pmi,hprK,mnhD_1,birA,atpB_2,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.111376359,0.772844673,0.956456456,0.633069426
4015,"pmi,clpB,trkA,metK,sua5,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.141614664,0.773028332,0.932432432,0.644611935
4258,"pmi,hprK,cysS,birA,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.111571806,0.773040119,0.963963964,0.633174107
1247,"pmi,clpB,mnhD_1,pknB,drm,group",0.119318182,0.176136364,0,0.090909091,0.18852459,0,0.198307995,0.773196222,0.956456456,0.667267208
3799,"pmi,hprK,cysS,tgt,drm,group",0.176136364,0.176136364,0,0.090909091,0.18852459,0,0.141600704,0.773307112,0.963963964,0.645080247
4739,"phoA,hprK,nusA,metK,sua5,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.111864975,0.773333288,0.945945946,0.631085988
1250,"pmi,hprK,recG,odhB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.111906856,0.773375169,0.941441441,0.633223693
2228,"pmi,hprK,mntC,scpB,metK,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112074381,0.773542694,0.963963964,0.632860063
2571,"pmi,hprK,cysS,qoxA,sua5,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.112255867,0.77372418,0.963963964,0.633444075
229,"pmi,hprK,carB,odhB,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112395471,0.773863784,0.944444444,0.633427547
1691,"pmi,clpB,mntC,polC,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112493194,0.773961507,0.957957958,0.633515699
1711,"pmi,clpB,mntC,purL,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112493194,0.773961507,0.957957958,0.633515699
1675,"pmi,clpB,mntC,pnpA,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112576957,0.77404527,0.960960961,0.633559776
1715,"pmi,clpB,mntC,pycA,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112576957,0.77404527,0.956456456,0.633543247
3307,"pmi,clpB,mntC,secF,cbiO_1,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.112576957,0.77404527,0.956456456,0.633543247
4280,"pmi,hprK,mnhD_1,ctaA,metK,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.169465734,0.774115865,0.954954955,0.655140686
1337,"phoA,hprK,cysS,metK,cbiO_1,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.169465734,0.774115865,0.974474474,0.653823904
841,"pmi,hprK,polC,thiI,sua5,group",0.176136364,0.176136364,0,0.177489177,0.158469945,0,0.087476093,0.775707943,0.944444444,0.62345526
3261,"pmi,hprK,mnhD_1,carB,sua5,group",0.176136364,0.119318182,0,0.177489177,0.158469945,0,0.145579428,0.776993096,0.963963964,0.646292348
1736,"pmi,clpB,mnhD_1,carB,metK,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.174351887,0.777108079,0.948948949,0.657019443
3016,"pmi,clpB,mnhD_1,metK,atpB_2,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.174351887,0.777108079,0.945945946,0.657713647
1971,"pmi,clpB,mnhD_1,trkA,thiI,group",0.119318182,0.176136364,0,0.177489177,0.158469945,0,0.145830716,0.777244384,0.959459459,0.645691807
4275,"pmi,hprK,mnhD_1,coaBC,thiI,group",0.176136364,0.119318182,0,0.177489177,0.187978142,0,0.116360235,0.7772821,0.959459459,0.634380699
908,"pmi,clpB,cysS,qoxA,metK,group",0.060606061,0.176136364,0,0.177489177,0.18852459,0,0.174547333,0.777303525,0.948948949,0.657096577
651,"phoA,hprK,mnhD_1,scpB,thiI,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116234591,0.777702904,0.974474474,0.632424808
1877,"phoA,clpB,mnhD_1,polC,thiM,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116318354,0.777786667,0.951951952,0.632871082
4394,"pmi,hprK,mnhD_1,polC,tgt,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116332314,0.777800627,0.954954955,0.634358661
674,"phoA,clpB,mnhD_1,secF,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116332314,0.777800627,0.951951952,0.632882101
4525,"pmi,hprK,mnhD_1,trkA,birA,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116346275,0.777814588,0.959459459,0.634380699
4347,"pmi,hprK,mnhD_1,pbpA,thiI,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116346275,0.777814588,0.959459459,0.634380699
4441,"pmi,hprK,mnhD_1,qoxA,secF,group",0.176136364,0.119318182,0,0.177489177,0.18852459,0,0.116346275,0.777814588,0.956456456,0.63436968
4292,"pmi,hprK,mnhD_1,thiI,prfA,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116346275,0.777814588,0.960960961,0.635047355
1755,"pmi,hprK,cysS,birA,thiI,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116541721,0.778010034,0.960960961,0.634441304
4767,"pmi,hprK,mntC,recG,odhB,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116876771,0.778345084,0.960960961,0.634573533
4278,"pmi,hprK,cysS,odhB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116876771,0.778345084,0.957957958,0.635245698
4639,"pmi,hprK,mntC,odhB,thiM,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116876771,0.778345084,0.954954955,0.635234679
830,"pmi,hprK,pnpA,odhB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116876771,0.778345084,0.945945946,0.635201622
1070,"pmi,hprK,pycA,odhB,tdk,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.116876771,0.778345084,0.941441441,0.635185093
213,"phoA,clpB,cysS,thiI,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.117211822,0.778680135,0.968468468,0.633289808
2943,"pmi,clpB,mnh_A1,scrB,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.11746311,0.778931423,0.963963964,0.635499138
3253,"pmi,clpB,mntC,groEL,sua5,group",0.119318182,0.176136364,0,0.177489177,0.18852459,0,0.11747707,0.778945383,0.963963964,0.635504647
175,"phoA,clpB,cysS,rarA,thiM,group",0.119318182,0.119318182,0,0.177489177,0.18852459,0,0.174519412,0.779169543,0.960960961,0.655774285
2875,"phoA,hprK,abcA,nusA,sua5,group",0.176136364,0.176136364,0,0.177489177,0.18852459,0,0.062026218,0.780312713,0.965465465,0.611604216
